brand,model,type,mp,optical_zoom,digital_zoom,screen_size,price,matches
,dc5500ez,,12.0,,,,50.0,{'www.alibaba.com//34271'}
,dc6550,point & shoot,6.0,,,2.0,,{'www.ebay.com//57761'}
,dc8650,point & shoot,8.0,,,2.4,,{'www.ebay.com//24243'}
,dca1205,,12.0,,,,,{'www.ebay.com//56049'}
,dca1670,,16.0,,,,,{'www.ebay.com//24803'}
,dca1670,point & shoot,16.0,4.0,,2.7,,{'www.ebay.com//24919'}
,dca1670,point & shoot,16.0,,,2.7,,{'www.ebay.com//60693'}
,df-6036ds,,,,,,20.17,{'www.alibaba.com//27095'}
,df-7548rn,,,,,,30.0,{'www.alibaba.com//29152'}
,df-9118minr,,,,,,59.99,{'www.alibaba.com//29555'}
,df-ip6136ln,,2.0,,,,32.0,{'www.alibaba.com//29376'}
,dh-ipc-hdb3200cp,,2.0,,,,,{'www.alibaba.com//34332'}
,dh-ipc-hdw2100cp,,1.3,,,,,{'www.alibaba.com//27331'}
,dh-ipc-hdw3200sp,,2.0,,,,,{'www.alibaba.com//22882'}
,dh-ipc-hfw3200sp,,2.0,,,,,{'www.alibaba.com//29013'}
,dh-ipc-hfw3200sp,,2.0,,,,,{'www.alibaba.com//30449'}
,dh-ipc-hfw3300,,3.0,,,,,{'www.alibaba.com//28441'}
,dh-ipc-hfw3300cp,,3.0,,,,,{'www.alibaba.com//34063'}
,dh-ipc-hfw3300p,,,,,,,{'www.alibaba.com//23967'}
,dh-sd3282d-gn,,2.0,,16.0,,,{'www.alibaba.com//25334'}
,dh-sd6980-hn,,1.3,,12.0,,,{'www.alibaba.com//27454'}
,dh-sd6980-hn,,,,12.0,,,{'www.alibaba.com//29279'}
,dh-sd6980-hn,,,,12.0,,,{'www.alibaba.com//37232'}
,dh-sd6980-hn,,1.3,,12.0,,,{'www.alibaba.com//37888'}
,dh4,point & shoot,3.0,3.5,,1.5,,{'www.ebay.com//59264'}
,dht235a,,,,,4.0,,{'www.ebay.com//57913'}
,distributorsf5,,,,,,38.0,{'www.alibaba.com//26933'}
,dou2000,digital,2.0,4.0,,,,{'www.ebay.com//54424'}
,dpb180m,,,,,,,{'www.ebay.com//56770'}
,dpix5201g,compact,5.0,,4.0,2.0,,{'www.ebay.com//43690'}
,drvier1920,,,,,,36.0,{'www.alibaba.com//28022'}
,ds-1500b,,,,,,,{'www.alibaba.com//6677'}
,ds-1500b,,,,,,,{'www.alibaba.com//6761'}
,ds-2cd2012-i,,1.3,,,,,{'www.alibaba.com//23347'}
,ds-2cd2012-i,,1.3,,,,,{'www.alibaba.com//29728'}
,ds-2cd2032-i,,3.0,,,,100.0,{'www.alibaba.com//22763'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//22659'}
,ds-2cd2112-i,,1.3,,,,,{'www.alibaba.com//23419'}
,ds-2cd2112-i,,1.3,,,,,{'www.alibaba.com//24987'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//28884'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//30456'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//33460'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//33769'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//34192'}
,ds-2cd2112-i,,1.3,,,,,{'www.alibaba.com//35559'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//36807'}
,ds-2cd2112-i,,,,,,,{'www.alibaba.com//37464'}
,ds-2cd2532f-is,,3.0,,,,,{'www.alibaba.com//35847'}
,ds-2cd2532f-is,,,,,,,{'www.alibaba.com//37552'}
,ds-2cd2612f-is,,1.3,,,,,{'www.alibaba.com//24009'}
,ds-2cd2612f-is,,1.3,,,,,{'www.alibaba.com//29849'}
,ds-2cd2632f-is,,3.0,,,,,{'www.alibaba.com//24250'}
,ds-2cd2632f-is,,3.0,,,,,{'www.alibaba.com//29086'}
,ds-2cd2632f-is,,,,,,,{'www.alibaba.com//29684'}
,ds-2cd2632f-is,,3.0,,,,,{'www.alibaba.com//29708'}
,ds-2cd2632f-is,,3.0,,,,,{'www.alibaba.com//35278'}
,ds-2cd2632f-is,,3.0,,,,,{'www.alibaba.com//37519'}
,ds-2cd2632f-is,,,,,,,{'www.alibaba.com//38024'}
,ds-2cd2712f-is,,,,,,,{'www.alibaba.com//27953'}
,ds-2cd2712f-is,,,,,,,{'www.alibaba.com//28830'}
,ds-2cd4332fwd-is,,3.0,,,,,{'www.alibaba.com//28249'}
,ds-2cd4332fwd-is,,3.0,,,,,{'www.alibaba.com//30202'}
,ds-2df7284,,2.0,,,,800.0,{'www.alibaba.com//26780'}
,ds10047,children's,1.1,,,,,{'www.ebay.com//59043'}
,ds10049,mini digital camera,,,,,,{'www.ebay.com//59742'}
,ds6628,point & shoot,1.3,1.0,,,,{'www.ebay.com//54806'}
,ds6688,point & shoot,3.0,,,1.5,,{'www.ebay.com//53456'}
,dsc-s980,,,,,,2.0,{'www.alibaba.com//37052'}
,dsc10b,point & shoot,10.0,3.0,,2.5,,{'www.ebay.com//43542'}
,dsc1110,point & shoot,10.0,3.0,,2.7,,{'www.ebay.com//60839'}
,dsc1112,point & shoot,12.0,4.0,,2.7,,{'www.ebay.com//47999'}
,dsc7p09,point & shoot,7.0,3.0,,2.5,,{'www.ebay.com//56553'}
,dsj-a8,,,,,,230.0,{'www.alibaba.com//6724'}
,dt-01,,,,,,60.0,{'www.alibaba.com//25171'}
,dt191sa,,,,,7.0,,{'www.ebay.com//58533'}
,dt2153,,,,,,50.0,{'www.alibaba.com//24645'}
,dta1020d,,,,,,,{'www.ebay.com//46204'}
,dv-47,point & shoot,1.3,,,,,{'www.ebay.com//58642'}
,dv-8,point & shoot,,,,,,{'www.ebay.com//53083'}
,dv-s8,,12.0,,,,,{'www.alibaba.com//36866'}
,dv10,,,,,,31.0,{'www.alibaba.com//36480'}
,dv1000,,,,,,,{'www.alibaba.com//23128'}
,dv1100,digital video camera,,,,,,{'www.ebay.com//53612'}
,dv1100,digital slr,,4.0,,1.8,,{'www.ebay.com//60756'}
,dv150,viideo recorder with camera,,,,,,{'www.ebay.com//24690'}
,dv240,,,,,,55.0,{'www.alibaba.com//22804'}
,dv240,,,,,,55.0,{'www.alibaba.com//27313'}
,dv240,,,,,,55.0,{'www.alibaba.com//37335'}
,dv314fr,point & shoot,5.0,,,,,{'www.ebay.com//42640'}
,dv500,,,,,,55.0,{'www.alibaba.com//24230'}
,dv500,,,,,,55.0,{'www.alibaba.com//24633'}
,dv500,,,,,,55.0,{'www.alibaba.com//25162'}
,dv500,,5.0,,,,55.0,{'www.alibaba.com//25835'}
,dv500,,,,,,55.0,{'www.alibaba.com//26004'}
,dv500,,,,,,55.0,{'www.alibaba.com//26439'}
,dv500,,,,,,55.0,{'www.alibaba.com//27530'}
,dv500,,,,,,55.0,{'www.alibaba.com//28967'}
,dv500,,,,,,55.0,{'www.alibaba.com//29571'}
,dv500,,,,,,55.0,{'www.alibaba.com//36292'}
,dv500,,,,,,55.0,{'www.alibaba.com//36349'}
,dv500,,,,,,55.0,{'www.alibaba.com//36784'}
,dv550,,,,,,55.0,{'www.alibaba.com//5568'}
,dv7000,,,,,,55.0,{'www.alibaba.com//37207'}
,dv8,,8.0,,,3.0,,{'www.ebay.com//24172'}
,dv8000,,,,,,,{'www.alibaba.com//34943'}
,dv8p,,8.0,,,3.0,,{'www.ebay.com//59014'}
,dw-6p,underwater,10.0,,,,,"{'www.ebay.com//55670', 'www.ebay.com//60802'}"
,dw-8b,underwater,16.0,,,2.4,,"{'www.ebay.com//24214', 'www.ebay.com//59205', 'www.ebay.com//57299'}"
,dxg-409,point & shoot,4.0,3.0,,1.5,,{'www.ebay.com//57258'}
,dxg-409c,,4.0,,,,68.99,{'www.gosale.com//485'}
,dxg-565v,,5.1,,,2.4,,{'www.ebay.com//58607'}
,dxg-566v,,5.0,,2.0,3.0,,{'www.buzzillions.com//2754'}
,dxg-568,point & shoot,5.1,,,1.5,,{'www.ebay.com//43042'}
,e-5205,digital slr,5.0,,,1.5,,{'www.ebay.com//59410'}
,e221,,,,,22.0,,{'www.ebay.com//57493'}
,e241,,,,,,,{'www.ebay.com//58323'}
,e241i,,,,,24.0,,{'www.ebay.com//57708'}
,e241i,,,,,24.0,,{'www.ebay.com//58262'}
,e280i,,,,,,,{'www.ebay.com//58342'}
,e291,,,,,29.0,,{'www.ebay.com//57863'}
,e320,,,,,32.0,,{'www.ebay.com//57469'}
,e320,,,,,32.0,,"{'www.ebay.com//58121', 'www.ebay.com//57861', 'www.ebay.com//57839', 'www.ebay.com//57712'}"
,e320i,,,,,32.0,,{'www.ebay.com//57881'}
,e320i,,,,,32.0,,{'www.ebay.com//58292'}
,e320me,,,,,32.0,,{'www.ebay.com//58389'}
,e371vl,,,,,37.0,,{'www.ebay.com//57412'}
,e390,,,,,39.0,,{'www.ebay.com//57313'}
,e390,,,,,39.0,,{'www.ebay.com//57547'}
,e390,,,,,39.0,,{'www.ebay.com//58177'}
,e390i,,,,,39.0,,{'www.ebay.com//57413'}
,e400i-b2,,,,,40.0,,{'www.ebay.com//58326'}
,e422vle,,,,,42.0,,{'www.ebay.com//57951'}
,e470i,,,,,,,{'www.ebay.com//58206'}
,e480i,,,,,,,{'www.ebay.com//57947'}
,e500i,,,,,,,{'www.ebay.com//57358'}
,e500i,,,,,50.0,,{'www.ebay.com//57404'}
,e500i,,,,,50.0,,{'www.ebay.com//57511'}
,e500i,,,,,50.0,,{'www.ebay.com//57517'}
,e601i,,,,,60.0,,{'www.ebay.com//57426'}
,e601i,,,,,60.0,,{'www.ebay.com//57802'}
,e650ia2,,,,,,,{'www.ebay.com//57916'}
,e8003d,,,,,,200.0,{'www.alibaba.com//30607'}
,ecc-002,,,,,,3.1,{'www.alibaba.com//34885'}
,edc210,point & shoot,12.0,,,1.8,,{'www.ebay.com//46775'}
,edc210,point & shoot,12.0,4.0,,1.8,,{'www.ebay.com//60746'}
,edc240,point & shoot,12.0,,,2.4,,{'www.ebay.com//46721'}
,ej-dvr-f5,,,,,,,{'www.alibaba.com//27797'}
,elcfw329,,,,,32.0,,{'www.ebay.com//57380'}
,elite7,,,,,,,{'www.ebay.com//24989'}
,elp-ip3100-poe,,1.0,,,,,{'www.alibaba.com//36111'}
,elp-usbfhd01m-l36,,,,,,,{'www.alibaba.com//6671'}
,emb-d2420,,,,,,,{'www.alibaba.com//23351'}
,emb-d2420,,,,,,,{'www.alibaba.com//23643'}
,emb-d2420,,,,,,,{'www.alibaba.com//23779'}
,emb-d2420,,,,,,,{'www.alibaba.com//24209'}
,emb-d2420,,,,,,,{'www.alibaba.com//24816'}
,emb-d2420,,,,,,,{'www.alibaba.com//26045'}
,emb-d2420,,,,,,,{'www.alibaba.com//27351'}
,emb-d2420,,,,,,,{'www.alibaba.com//28424'}
,emb-d2420,,,,,,,{'www.alibaba.com//28492'}
,emb-d2420,,,,,,,{'www.alibaba.com//29102'}
,emb-d2420,,,,,,,{'www.alibaba.com//29681'}
,emb-d2420,,,,,,,{'www.alibaba.com//29926'}
,emb-d2420,,,,,,,{'www.alibaba.com//30355'}
,emb-d2420,,,,,,,{'www.alibaba.com//33123'}
,emb-d2420,,,,,,,{'www.alibaba.com//34105'}
,emb-d2420,,,,,,,{'www.alibaba.com//34839'}
,emb-d2420,,,,,,,{'www.alibaba.com//35325'}
,emb-d2420,,,,,,,{'www.alibaba.com//35361'}
,emb-d2420,,,,,,,{'www.alibaba.com//35449'}
,emb-d2420,,,,,,,{'www.alibaba.com//35516'}
,emb-d2420,,,,,,,{'www.alibaba.com//35811'}
,emb-d2420,,,,,,,{'www.alibaba.com//36362'}
,emb-d2420,,,,,,,{'www.alibaba.com//36622'}
,emb-d2420,,,,,,,{'www.alibaba.com//37219'}
,emb-d2420,,,,,,,{'www.alibaba.com//37235'}
,emb-ds01,,,,,,,{'www.alibaba.com//30069'}
,emb-ds01,,,,,,,{'www.alibaba.com//33111'}
,emb-s2020,,,,,,25.0,{'www.alibaba.com//5589'}
,emv154,digital video camcorder,,,,,,{'www.ebay.com//53743'}
,en-el15,,,,,,,{'www.gosale.com//1275'}
,en-el15,,,,,,,{'www.gosale.com//1385'}
,eph-302,,,,,,38.0,{'www.alibaba.com//26001'}
,er0112,,,,,,53.5,{'www.alibaba.com//6701'}
,er026b3,,,,,,10.0,{'www.alibaba.com//33096'}
,er0846,,,,,,,{'www.alibaba.com//29335'}
,er0852,,,,,,75.6,{'www.alibaba.com//25872'}
,er0855,,,,,,50.5,{'www.alibaba.com//34122'}
,era-ipx612vw,,,,,,100.0,{'www.alibaba.com//30116'}
,es500-mr-8614n,,,,,,61.5,"{'www.alibaba.com//34233', 'www.alibaba.com//35658'}"
,evc1100,emerson digital video camera,,,,,,"{'www.ebay.com//58186', 'www.ebay.com//53899', 'www.ebay.com//60593'}"
,evc355bk,point & shoot digital camera,,,,,,{'buy.net//5376'}
,ew24t3lw,,,,,24.0,,{'www.ebay.com//58158'}
,ex300cps,,,,,,,{'www.alibaba.com//34070'}
,ex500-15uc,,5.0,,,,,{'www.alibaba.com//35569'}
,ez-r7002e1,,,,,,45.0,{'www.alibaba.com//34203'}
,ez-r700e,,,,,,45.0,{'www.alibaba.com//27977'}
,ez-r720u,,,,,,40.0,{'www.alibaba.com//35334'}
,ez-r760u,,,,,,45.0,{'www.alibaba.com//25187'}
,f150,,5.0,,,,65.0,{'www.alibaba.com//23551'}
,f2,compact,4.0,,6.0,1.5,,{'www.ebay.com//45680'}
,f2,digital slr,22.0,,,,,{'www.ebay.com//53284'}
,f260b,point & shoot,1.1,,,,,"{'www.ebay.com//53625', 'www.ebay.com//57470'}"
,f3.5,,,,,,,{'www.eglobalcentral.co.uk//384'}
,f3.5,,,,,,,{'www.eglobalcentral.co.uk//556'}
,f5,,,,,,,{'www.alibaba.com//22590'}
,f5,,,,,,38.0,{'www.alibaba.com//23317'}
,f5,,,,,,38.0,{'www.alibaba.com//23848'}
,f5,,,,,,38.0,{'www.alibaba.com//24823'}
,f5,,,,,,38.0,{'www.alibaba.com//27317'}
,f5,,,,,,38.0,{'www.alibaba.com//28251'}
,f5,,,,,,33.0,{'www.alibaba.com//28970'}
,f5,,,,,,38.0,{'www.alibaba.com//29063'}
,f5,,,,,,38.0,{'www.alibaba.com//34119'}
,f5,,,,,,38.0,{'www.alibaba.com//34311'}
,f5,,,,,,26.0,{'www.alibaba.com//35150'}
,f5,,,,,,38.0,{'www.alibaba.com//35255'}
,f5,,,,,,38.0,{'www.alibaba.com//35878'}
,f5,,,,,,33.0,{'www.alibaba.com//36383'}
,f5,,,,,,38.0,{'www.alibaba.com//37992'}
,f5,,,,,,38.0,{'www.alibaba.com//5462'}
,f521,,5.0,,,,,{'www.ebay.com//43089'}
,f719-ahd1001,,1.0,,,,,{'www.alibaba.com//26415'}
,f8,,,,,,,{'www.alibaba.com//23913'}
,fpe2005,,,,,20.0,,{'www.ebay.com//57640'}
,fs10-awc25,,,,,,50.0,{'www.alibaba.com//24374'}
,g12,,,,,,16.0,{'www.alibaba.com//26231'}
,g8800,,5.0,,,,,{'www.alibaba.com//35394'}
,gbxm101,mini digital camera,,,,,,{'www.ebay.com//53155'}
,gh2,digital interchangeable lens system camera,,,,,,{'www.ebay.com//43319'}
,gk-3011p,,,,,,24.0,{'www.alibaba.com//35384'}
,gk-9002hd365c,,,,,,,{'www.alibaba.com//28491'}
,gk-g130p-151,,2.0,,,,,{'www.alibaba.com//24660'}
,glf-uwvc-200-4,,,,,,,{'www.alibaba.com//28500'}
,gm01,,,,,,40.0,{'www.alibaba.com//24711'}
,gr-nw2818bz,,,,,,,{'www.alibaba.com//23542'}
,gs-1020zh,,,,,,150.0,{'www.alibaba.com//26482'}
,gs-w7001c,,,,,,36.0,{'www.alibaba.com//28235'}
,gt-07,,,,,,31.0,{'www.alibaba.com//24448'}
,gtn-hs1009,,1.0,,,,,{'www.alibaba.com//26002'}
,gw4041,,,,,,20.0,{'www.alibaba.com//24512'}
,gxv3610,,,,,,1.0,{'www.alibaba.com//6759'}
,gxv3662_hd,,,,,,800.0,{'www.alibaba.com//22917'}
,gxv3672_hd,,,,,,,{'www.alibaba.com//7544'}
,h-264,,2.1,,,,47.0,{'www.alibaba.com//24883'}
,h-h8154z,,,,,,70.0,{'www.alibaba.com//34426'}
,h-ip6131b,,1.3,,,,57.0,{'www.alibaba.com//33941'}
,h.2641,,1.0,,,,130.0,{'www.alibaba.com//23433'}
,h.265,,,,,,425.0,{'www.alibaba.com//28653'}
,h.265,,2.0,,,,425.0,{'www.alibaba.com//29154'}
,h.265,,2.0,,,,425.0,{'www.alibaba.com//34393'}
,h309,,,,,,,{'www.alibaba.com//37262'}
,h317-newest,,,,,,51.2,{'www.alibaba.com//23148'}
,h5512,,,,,,100.0,{'www.alibaba.com//35564'}
,h809p,,,,,,85.0,{'www.alibaba.com//33939'}
,hat28,,,,,,,{'www.alibaba.com//29824'}
,hd1080p,,,,,,,{'www.alibaba.com//23020'}
,hd1080p,,,,,,55.0,{'www.alibaba.com//23365'}
,hd1080p,,,,,,45.0,{'www.alibaba.com//23782'}
,hd1080p,,,,,,55.0,{'www.alibaba.com//24394'}
,hd1080p,,,,,,105.0,{'www.alibaba.com//27636'}
,hd1080p,,,,,,58.0,{'www.alibaba.com//33835'}
,hd1080p,,,,,,119.0,{'www.alibaba.com//36655'}
,hd1080p,,,,,,,{'www.alibaba.com//6765'}
,hd1080p,dvr(digital video recorder),5.0,,,,,{'www.ebay.com//48419'}
,hd108p,,,,,,,{'www.alibaba.com//26127'}
,hd1280,"spy, miniature",5.0,,,,,{'www.ebay.com//43904'}
,hd1z,,5.0,,,,,{'www.ebay.com//60873'}
,hd720p,,,,,,7.5,{'www.alibaba.com//23117'}
,hd720p,,,,,,32.0,{'www.alibaba.com//26675'}
,hd720p,,1.3,,,,20.0,{'www.alibaba.com//27993'}
,hd720p,,,,,,,{'www.alibaba.com//35395'}
,hd720p,,,,,,39.0,{'www.alibaba.com//5504'}
,hd720p,,1.0,,,,43.99,{'www.alibaba.com//6786'}
,hdc-hdbw3200,,,,,,,{'www.alibaba.com//34779'}
,hdc1207,,,,,,4.5,{'www.alibaba.com//23032'}
,hddv-8600,mini digital camera,10.0,,,2.5,,{'www.ebay.com//55679'}
,hdv-tip100dp01e10-l3.6,,1.0,,,,,{'www.alibaba.com//30044'}
,hf-ct01,,,,,,,{'www.alibaba.com//6868'}
,hfw3200c,,2.0,,,,,{'www.alibaba.com//35776'}
,hi3516c,,2.0,,,,,{'www.alibaba.com//23879'}
,hi3518,,,,,,80.0,{'www.alibaba.com//34097'}
,hi3518e,,,,,,49.9,{'www.alibaba.com//26182'}
,hi3815,,,,,,,{'www.alibaba.com//27931'}
,hikvisionds-2cd2612f-is,,1.3,,,,,{'www.alibaba.com//34323'}
,hk-ht-g213,,1.3,,,,51.0,{'www.alibaba.com//30108'}
,hk-ht-sh100-1080p,,2.0,,,,290.0,{'www.alibaba.com//28504'}
,hot-1080p,,,,,,,{'www.alibaba.com//37752'}
,hp-13fpc-hd,,,,,,,{'www.alibaba.com//22698'}
,hpac100slv,,,,,,,{'www.pcconnection.com//4413'}
,hpac100wht,,,,,,,{'www.pcconnection.com//4460'}
,hps510,compact,16.0,,,,,{'www.pcconnection.com//4404'}
,hv72pic,,,,,,60.0,{'www.alibaba.com//23322'}
,hw0025-p2p,,,,,,,{'www.alibaba.com//7287'}
,hy-530,,,,,,38.0,{'www.alibaba.com//35063'}
,i-sport2-gps,,,,,,,{'www.alibaba.com//24433'}
,i9220,,,,,,3.0,{'www.alibaba.com//33358'}
,i9500,,,,,,,{'www.alibaba.com//28866'}
,iat106-560,,,,,,,{'www.alibaba.com//35531'}
,ic-352,,,,,,55.0,{'www.alibaba.com//25562'}
,ic-ilbmw40-ah7,,2.0,,,,18.4,"{'www.alibaba.com//23609', 'www.alibaba.com//25062'}"
,ic-ldmw30-asr,,,,,,52.0,{'www.alibaba.com//28533'}
,ic-ldw20-ass,,,,,,31.0,{'www.alibaba.com//5558'}
,icx811ak+effio-e,,,,,,35.0,{'www.alibaba.com//22655'}
,ip-545t-5010b-a,,,,,,,{'www.alibaba.com//29488'}
,ip-583t-u-5010b-a,,,,,,,{'www.alibaba.com//25753'}
,ip003wp,,,,,,32.0,{'www.alibaba.com//6654'}
,ip1030,,,,,,60.0,{'www.alibaba.com//29370'}
,ip1st,,2.0,,,,68.0,{'www.alibaba.com//36236'}
,ip1st,,,,,,68.0,{'www.alibaba.com//6658'}
,ip312w,wireless security camera,,,,,,{'www.ebay.com//44607'}
,ip391w,,,,,,60.0,{'www.alibaba.com//24498'}
,ip56,,,,,,161.0,{'www.alibaba.com//6772'}
,ip56,,,,,,161.0,{'www.alibaba.com//7188'}
,ip68,,,,,,28.8,{'www.alibaba.com//22676'}
,ip68,,,,,,,{'www.alibaba.com//22958'}
,ip68,,,,,,10.0,{'www.alibaba.com//23742'}
,ip68,,,,,,,{'www.alibaba.com//24914'}
,ip68,,,,,,65.0,{'www.alibaba.com//25541'}
,ip68,,,,,,28.8,{'www.alibaba.com//26381'}
,ip68,,,,,,65.0,{'www.alibaba.com//28895'}
,ip68,,,,,,65.0,{'www.alibaba.com//35330'}
,ip68,,,,,,10.0,{'www.alibaba.com//35990'}
,ip8x,,,,,,98.0,{'www.alibaba.com//37073'}
,ipad3,,,,,,2.5,{'www.alibaba.com//30216'}
,ipc-1060r,,2.0,,,,,{'www.alibaba.com//30578'}
,ipc-hdb3200cjl,,,,,,,{'www.alibaba.com//36462'}
,ipc-ip2p02,,1.0,,,,,{'www.alibaba.com//26424'}
,ipc732v2,,,,,,,{'www.alibaba.com//25636'}
,ipc739v2,,,,,,,{'www.alibaba.com//28016'}
,ipc938v2,,,,,,90.0,{'www.alibaba.com//26637'}
,iphone4,,,,,,65.0,{'www.alibaba.com//24995'}
,iphone4,,,,,,2.5,{'www.alibaba.com//29357'}
,iphone5,,,,,,,{'www.alibaba.com//22978'}
,iphone5,,,,,,,{'www.alibaba.com//25475'}
,iphone5,,,,,,,{'www.alibaba.com//26198'}
,iphone5,,,,,,,{'www.alibaba.com//27337'}
,iphone5,,,,,,,{'www.alibaba.com//27926'}
,iphone5,,,,,,,{'www.alibaba.com//28943'}
,iphone5,,,,,,,{'www.alibaba.com//29985'}
,iphone5,,,,,,,{'www.alibaba.com//37725'}
,iphone5,,,,,,,{'www.alibaba.com//37955'}
,iphone5c,,,,,,,{'www.alibaba.com//22668'}
,iphone5c,,,,,,,{'www.alibaba.com//25853'}
,iphone5c,,,,,,,{'www.alibaba.com//27855'}
,iphone5c,,,,,,,{'www.alibaba.com//29577'}
,iphone5c,,,,,,,{'www.alibaba.com//30243'}
,iphone5c,,,,,,,{'www.alibaba.com//33999'}
,iphone5c,,,,,,,{'www.alibaba.com//34587'}
,iphone5c,,,,,,,{'www.alibaba.com//36688'}
,iphone5c,,,,,,,{'www.alibaba.com//37098'}
,iphone5s,,,,,,,{'www.alibaba.com//25158'}
,iphone5s,,,,,,,{'www.alibaba.com//29386'}
,iphone5s,,,,,,,{'www.alibaba.com//35480'}
,iphone5s,,,,,,,{'www.alibaba.com//36293'}
,iphone5s,,,,,,,{'www.alibaba.com//36365'}
,iprobot3,,1.0,,,,60.0,{'www.alibaba.com//29397'}
,iprobot3,,1.0,,,,60.0,{'www.alibaba.com//30343'}
,ipw752v2,,,,,,,{'www.alibaba.com//23808'}
,ipx8,,,,,,98.0,{'www.alibaba.com//22899'}
,ipx8,,,,,,,{'www.alibaba.com//26902'}
,ipx8,,,,,,3.55,{'www.alibaba.com//28850'}
,ipx8,underwater,5.0,,,2.5,,"{'www.ebay.com//43156', 'www.ebay.com//56040', 'www.ebay.com//55865'}"
,ipx8,underwater,5.0,,,,,{'www.ebay.com//57274'}
,ir-20,,,,,,,{'www.alibaba.com//28512'}
,ir-20m,,,,,,60.0,{'www.alibaba.com//24257'}
,ir1032,,1.0,,,,65.0,{'www.alibaba.com//33728'}
,ir60m,,,,,,51.0,{'www.alibaba.com//26254'}
,jdc11,point & shoot,0.1,,,,,{'www.ebay.com//48278'}
,jgw-1103c03,,,,,,120.0,{'www.alibaba.com//25942'}
,jk16,,,,,,,{'www.alibaba.com//28498'}
,jlb-w5000,"spy, miniature",5.0,,,,,{'www.ebay.com//46815'}
,jm-512vw,,,,,,100.0,{'www.alibaba.com//25993'}
,jm-822,,2.0,,,,100.0,{'www.alibaba.com//28815'}
,jpt3815w,,,,,,65.0,{'www.alibaba.com//5567'}
,jw0003,,,,,,,{'www.alibaba.com//23900'}
,jw0004,,,,,,,{'www.alibaba.com//35549'}
,jw0004,,,,,,37.3,{'www.alibaba.com//6774'}
,jw0005,,,,,,,{'www.alibaba.com//29797'}
,jw0011,,,,,,,{'www.alibaba.com//22663'}
,jyd-d049s,,3.0,,,,80.0,{'www.alibaba.com//36253'}
,k-19,,16.0,5.0,,,,"{'www.buzzillions.com//982', 'www.buzzillions.com//868'}"
,k6000,,,,,,30.0,{'www.alibaba.com//24057'}
,k6000,,,,,,30.0,{'www.alibaba.com//27748'}
,k6000,,,,,,30.0,{'www.alibaba.com//35496'}
,k6000,,,,,,30.0,{'www.alibaba.com//36438'}
,k6000,,,,,,30.0,{'www.alibaba.com//36872'}
,k6000,,,,,,30.0,{'www.alibaba.com//37249'}
,k7,,,,,,35.0,{'www.alibaba.com//34030'}
,k711c,,12.0,,,,38.0,{'www.alibaba.com//34702'}
,k8173w,,,,,,,{'www.alibaba.com//30425'}
,k8218w,,,,,,,{'www.alibaba.com//24856'}
,k8296w,,,,,,,{'www.alibaba.com//23369'}
,k905,,,,,,31.33,{'www.alibaba.com//25780'}
,k930,digital slr,15.0,4.0,,,,"{'www.ebay.com//54005', 'www.ebay.com//58509'}"
,kc-en3180,,,,,,,{'www.alibaba.com//26707'}
,kc-sb3142ir,,,,,,,{'www.alibaba.com//29027'}
,kd-0606,,,,,,3.0,{'www.alibaba.com//24251'}
,kd-0702,,,,,,13.5,{'www.alibaba.com//23671'}
,ki-ed88ahd30-p2p,,2.0,,,,139.0,{'www.alibaba.com//34252'}
,klc15084,,,,,,,{'www.ebay.com//57606'}
,klv39150,,,,,15.0,,{'www.ebay.com//57576'}
,ks-535,,,10.0,10.0,,,{'www.alibaba.com//28609'}
,ks-536mw,,,,,,,{'www.alibaba.com//22557'}
,ks6144w,,,,,,,{'www.alibaba.com//22997'}
,ks6145w,,,,,,,{'www.alibaba.com//37662'}
,ks6203w,,,,,,15.0,{'www.alibaba.com//24771'}
,kst-f715-cvi1301,,,,,,,{'www.alibaba.com//23412'}
,kst-f719-cvi1301c,,1.3,,,,,{'www.alibaba.com//36431'}
,kt1210,,,,,,,{'www.ebay.com//57548'}
,l-013,,1.3,,,,30.85,{'www.alibaba.com//23718'}
,l05,,,,,,,{'buy.net//5512'}
,l4226ea,,,,,42.0,,{'www.ebay.com//57735'}
,l820,digital coolpix camera with strap,,30.0,,,,{'www.ebay.com//43266'}
,lc195slx,,,,,19.0,,{'www.ebay.com//57860'}
,lc320em2,,,,,,,{'www.ebay.com//57501'}
,lc45gx6u,,,,,45.0,,{'www.ebay.com//58372'}
,lc60e77un,,,,,60.0,,{'www.ebay.com//57642'}
,lcd19,,,,,19.0,,{'www.ebay.com//58501'}
,ld200em8,,,,,,,{'www.ebay.com//57806'}
,le1913m,,,,,19.0,,{'www.ebay.com//57425'}
,le32hdf3010,,,,,32.0,,{'www.ebay.com//58106'}
,led50b45rq,,,,,50.0,,{'www.ebay.com//58362'}
,ledtv1926,,,,,,,{'www.ebay.com//57932'}
,ledtv3916,,,,,39.0,,{'www.ebay.com//58478'}
,lf320fx4f,,,,,32.0,,{'www.ebay.com//57764'}
