_id,name,style,ounces,abv,ibu,brewery,city,state
beer_3463,Devil’s Ale,American Pale Ale (APA),12.0,9.7,45.0,SanTan Brewing Company,Chandler,A
beer_3464,Dusty Trail Pale Ale,,16.0,,,Amnesia Brewing Company,,WA
beer_3465,One Hit Wonde,American Double Imperial IPA,12.0,9.0,60.0,Oskar Blues Brewery,Lkngmont,CO
beer_3466,Red Cockaded Ale,,19.2,8.5,,Southern Star Brewing Company,Conroe,TX
beer_3467,Oak Aged Cider,Cider,12.0,6.5,,Schilling & Company,Seattle,WA
beer_3468,Tiny Bomb,American Pilsner,12.0,,23.0,Wiseacre Brewing Company,Memphis,TN
beer_3469,DAX Light,Light Lager,12.0,4.5,,Matt Brewing Company,Utica,NY
beer_3470,Mastermind,American Double / Imperial IPA,12.0,8.1,,Fiddlehead Brewing Company,Shelburne,VT
beer_3471,Moe Lasses',Schwarzbier,16.0,6.4,,Brewery Vivant,Grand Rapids,MI
beer_3472,Bikin Beer,American IPA,12.0,2.7,,Evil Twin Brewing,Brooklyn,NY
beer_3473,Caldern IPA,,12.0,6.1,94.0,,Soldotna,OR
beer_3474,Narragansett Summer Ale,American Pale Wheat Ale,12.0,4.2,24.0,Narragansett Brewing Company,Providence,RI
beer_3475,Hideout Helles,Munich Helles Lager,12.0,6.9,17.0,Pug Ryan's Brewery,Dillon,CO
beer_3476,Hop A-Peel,American Double / Imperial IPA,16.0,7.5,115.0,Atwater Brewery,Detroit,MI
beer_3477,Pit Stop Chocolate Porter,American Porter,12.0,3.7,34.0,Mavericks Beer Company,Half Moon Bay,CA
beer_3478,Farmhouse Wit,Saison / Farmhouse Ale,16.0,,25.0,Deep Ellum Brewing Company,Dallas,TX
beer_3479,Hop Knot IPA,American IPA,12.0,,77.0,Four Peaks Brewing Company,Tempe,AZ
beer_3480,Action Man Lager,Vienna Lager,12.0,5.5,,Howard Brewing Company,Lenoir,NC
beer_3481,Dead-Eye DIPA,,16.0,9.0,24.0,Cape Ann Brewing Company,,MA
beer_3482,Long Day Lager,Czech Pilsener,12.0,4.9,,Red Hare Brewing Company,Marietta,GA
beer_3483,Verdun,Bière de Garde,16.0,7.7,,Brewery Vivant,Grand Rapids,
beer_3484,Macon Progress Ale,American Pale Ale (APA),12.0,5.0,,Macon Beer Company,Macon,GA
beer_3485,Grapefruit Jungle,American IPA,16.0,7.5,77.0,Sun King Brewing Company,Indianapolis,IN
beer_3486,Mystic Mama IPA,American IPA,12.0,7.0,,Gore Range Brewery,Athens,
beer_3487,Oatmeal PSA,American Pale Ale (APA),12.0,,,Airways Brewing Company,,WA
beer_3488,Villager,American IPA,12.0,,42.0,Fort Point Beer Company,San Francisco,CA
beer_3489,Couch Select Lager,American Pale Lager,12.0,5.0,14.0,Burnside Brewing Co.,,OR
beer_3490,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,6.0,24.0,Maui Brewing Company,Lahaina,HI
beer_3491,Hopsmith Pale Lager,American Pale Lager,16.0,6.0,,Old Forge Brewing Company,Danville,PA
beer_3492,Oktoberfest,Märzen / Oktoberfest,16.0,5.5,8.0,Chatham Brewing,Chatham,PA
beer_3493,Freeride APA,American Pale Ale (APA),12.0,5.3,40.0,Alaskan Brewing Company,Juneau,AK
beer_3494,Great Crescent Mild Ale,English Dark Mild Ale,16.0,4.2,26.0,Great Crescent Brewery,Aurora,IN
beer_3495,River North Ale,American Amber / Red Ale,16.0,5.0,,River North Brewery,Denver,CO
beer_3496,Brotherhood Steam,California Common / Steam Beer,,5.6,,Milwaukee Brewing Company,,
beer_3497,Autumn Winds,Märzen / Oktoberfest,16.0,6.9,,Grey Sail Brewing of Rhode Island,Weserly,RI
beer_3498,Full Moon Belgian White Ale,,12.0,8.5,,Mudshark Brewing Company,Lak Havasu City,AZ
beer_3499,Gator Tail Brown Ale,American Brown Ale,12.0,0.1,83.0,Miami Brewing Company,Miam;,FL
beer_3500,Chickawawa Lemonale,Fruit / Vegetable Beer,12.0,5.0,5.0,Great River Brewery,Davenport,IA
beer_3501,Trauger Pilsner,German Pilsener,12.0,4.8,,Neshaminy Creek Brewing Company,Croydon,PA
beer_3502,Hop Happy,,16.0,7.5,51.0,Milwaukee Brewing Company,Milwaukee,SD
beer_3503,#004 Session I.P.A.,American IPA,12.0,4.8,38.0,,Verona,WI
beer_3504,Flying Sailor,Rye Beer,12.0,7.3,,Blackrocks Brewery,Marquette,MA
beer_3505,Poop Deck Porter,American Porter,12.0,6.2,35.0,Astoria Brewing Company,Astoria,OR
beer_3506,Yellowstone Golden Ale,Kölsch,12.0,5.1,,Lewis and Clark Brewing Company,Helena,MT
beer_3507,Real McCoy Amber Ale,American Amber / Red Ale,12.0,4.5,,Mammoth Brewing Company,Mammoth Lakes,CA
beer_3508,Hop Ottin' IPA,American IPA,12.0,7.0,80.0,Anderson Valley Brewing Company,Boonville,CA
beer_3509,Pilot Rock Porter,American Porter,12.0,6.0,,Caldera Brewing Company,Ashland,OR
beer_3510,Mauna Kea Pale Ale,American Pale Ale (APA),12.0,5.4,42.0,Mehana Brewing Co.,Hilo,HI
beer_3511,Ironman,English Strong Ale,16.0,9.0,50.0,450 North Brewing Company,Columbus,IN
beer_3512,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,12.0,4.8,,Rivertowne Brewing Company,Export,PA
beer_3513,Parapet ESB,Extra Special / Strong Bitter (ESB),16.0,5.6,47.0,NorthGate Brewing,Minneapolis,MN
beer_3514,Back Bay IP,American IPA,12.0,6.8,,Beer Works Brewery,Lowell,MA
beer_3515,Churchkey Pilsner Style Beer,American Pilsner,12.0,4.9,29.0,Churchkey Can Company,Seattle,WA
beer_3516,Pure Fury,American Pale Ale (APA),12.0,5.5,42.0,Rhinegeist Brewery,,
beer_3517,Cal and Co. Black Cherry Porter,American Porter,16.0,,,Rochester Mills Brewing Company,Rochester,MI
beer_3518,Roler Bock,Maibock / Helles Bock,16.0,,,Buckbean Brewing Company,Reno,NV
beer_3519,Blackbeary Wheat,Fruit / Vegetable Beer,12.0,4.0,8.0,Long Trail Brewing Company,Bridgewater Corners,VT
beer_3520,Dayman IPA,,12.0,5.0,,Rivertowne Brewing Company,Export,ND
beer_3521,SoDo Brown Ale,American Brown Ale,12.0,5.4,20.0,Two Beers Brewing Company,Seattle,WA
beer_3522,Weekend Warrior Pale Ale,American Pale Ale (APA),12.0,5.5,40.0,Karbach Brewing Company,Houston,TX
beer_3523,London Balling,English Barleywine,16.0,12.5,82.0,Against the Grain Brewery,Louisville,KY
beer_3524,Fisherman's Brew,American Amber / Red Ale,12.0,5.5,30.0,Cape Ann Brewing Company,Gloucester,
beer_3525,Atom Smasher,Märzen / Oktoberfest,12.0,7.7,23.0,Two Brothers Brewing Company,Warrenville,IL
beer_3526,Mo's Gose,Gose,16.0,5.2,,,South San Francisco,CA
beer_3527,Local Buzz,American Blonde Ale,12.0,5.2,20.0,Four Corners Brewing Company,Dallas,TX
beer_3528,Blood Orange Honey,Fruit / Vegetable Beer,16.0,5.7,10.0,Cheboygan Brewing Company,Cheboygan,MI
beer_3529,GUBNA Imperial IPA,,12.0,9.9,100.0,Oskar Blues Brewery,Memphis,CO
beer_3530,Deep Ellum IPA,American IPA,12.0,7.0,70.0,Deep Ellum Brewing Company,Dallas,TX
beer_3531,Love In An Ellavator,American IPA,24.0,7.5,,Mikerphone Brewing,Chicago,
beer_3532,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,5.5,,O'Fallon Brewery,O'Fallon,MO
beer_3533,Saranac Pale Ale,English Pale Ale,12.0,5.5,,Matt Brewing Company,Utica,NY
beer_3534,Texas Pale Ale,American IPA,16.0,5.5,40.0,South Austin Brewery,South Austin,TX
beer_3535,Workers Comp Saison,Saison / Farmhouse Ale,12.0,4.8,,Two Roads Brewing Company,Stratford,CT
beer_3536,Fenway American Pale Ale,American Pale Ale (APA),32.0,5.8,45.0,Beer Works Brewery,Lowell,MA
beer_3537,Workers Comp Saison,Saison / Farmhouse Ale,12.0,,,Two Roads Brewing Company,Stratford,CT
beer_3538,The Crisp,German Pilsener,16.0,5.4,42.0,Sixpoint Craft Ales,Brooklyn,NY
beer_3539,Saranac Adirondack Light,Light Lager,12.0,4.5,,Matt Brewing Company,Utica,No
beer_3540,Furious,American IPA,16.0,6.2,99.0,Surly Brewing Company,Brooklyn Center,MN
beer_3541,Wood Chipper India Pale Ale,American IPA,12.0,6.7,34.0,Fargo Brewing Company,Fargo,ND
beer_3542,O'Fallon Pumpkin HBeer,Pumpkin Ale,12.0,5.5,,O'Fallon Brewery,O'Fallon,MO
beer_3543,The Corruption,American IPA,12.0,6.5,80.0,DC Brau Brewing Company,Washington,DC
beer_3544,Bengali Tiger,American IPA,16.0,6.4,62.0,Sixpoint Craft Ales,Brooklyn,NY
beer_3545,Joey Wheat,American Pale Wheat Ale,16.0,9.2,16.0,Burn 'Em Brewing,Michigan City,IN
beer_3546,Barrel Aged Farmer,American Brown Ale,16.0,7.0,111.0,Great River Brewery,Davenport,IA
beer_3547,Lewis & Clark Amber Ale,American Amber / Red Ale,12.0,5.0,,Lewis and Clark Brewing Company,Helena,MT
beer_3548,Category 3 IPA,American IPA,12.0,6.1,64.0,Due South Brewing Company,Boynton Beach,FL
beer_3549,Milk Mustachio Stout,Milk / Sweet Stout,12.0,7.9,,Tractor Brewing Company,,NM
beer_3550,Imperial Java Stout,,12.0,8.0,,Santa Fe Brewing Company,Santa Fe,NM
beer_3551,#001 Golden Amber Lager,American Amber / Red Lager,12.0,5.5,,Wisconsin Brewing Company,Verona,WI
beer_3552,Slimy Pebble Pils,German Pilsener,12.0,4.5,,North Country Brewing Company,Slippery Rock,PA
beer_3553,Panorama Wheat Ale,American Pale Wheat Ale,12.0,4.6,,Two Beers Brewing Company,Seattle,WA
beer_3554,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12.0,5.7,20.0,Wild Wolf Brewing Company,Nellysford,VA
beer_3555,BarrelWAged Farmer,American Brown Ale,16.0,7.0,22.0,Great River Brewery,Davenport,IA
beer_3556,Lakefire Rye Pale Ale,American Pale Ale (APA),12.0,5.5,18.0,,Farmers Branch,TX
beer_3557,Foreman,American Porter,12.0,,,18th Street Brewery,,
beer_3558,Nunica Pine,Cider,16.0,6.8,,Vander Mill Ciders,Spring Lake,MI
beer_3559,Weize Guy,Hefeweizen,12.0,5.0,15.0,Joseph James Brewing Company,Henderson,NV
beer_3560,A Capella Gluten Free Pale Ale,American Pale Ale (APA),12.0,5.5,,James Page Brewing Company,Stevens Point,WI
beer_3561,Black House,American Stout,16.0,5.8,40.0,Modern Times Beer,San Diego,CA
beer_3562,Big Red Coq,American Amber / Red Ale,16.0,6.0,,Brewery Vivant,Martinsville,MI
beer_3563,Saranac Shandy,Shandy,12.0,4.2,,Matt Brewing Company,Utica,NY
beer_3564,Hunny Do Wheat,American Double / Imperial Stout,12.0,4.8,18.0,Third Street Brewhouse,Cold Spring,SD
beer_3565,Michelada,Fruit / Vegetable Beer,16.0,5.2,,Atwater Brewery,Detroit,
beer_3566,Blue Paddle,Czech Pilsener,12.0,,,Buffalo Bayou Brewing Company,Fort Collins,CO
beer_3567,O’Malley’s Stout,American Pale Wheat Ale,12.0,,,Weston Brewing Company,Weston,MO
beer_3568,Four String Vanilla Porter,American Porter,12.0,6.0,,Your String Brewing Company,Columbus,OH
beer_3569,Pace Setter Belgian Style Wit,Witbier,12.0,3.7,21.0,Mavericks Beer Company,Half Moon Bay,CA
beer_3570,Orange Wheat,Fruit / Vegetable Beer,12.0,4.6,17.0,Hangar 24 Craft Brewery,Redlands,CA
beer_3571,Suicide Squeeze IPA,American IPA,16.0,4.5,,Fort Brewery,Astoria,OR
beer_3572,Boxer Light,Light Lager,12.0,4.2,,Minhas Craft Brewery,Monroe,WI
beer_3573,Mountain Rescue Pale Ale,American Pale Ale (APA),12.0,,40.0,Goodlife Brewing Co.,Bend,OR
beer_3574,Feel Like Maplin' Love,Oatmeal Stout,16.0,5.5,,Four Fathers Brewing,Valparaiso,IN
beer_3575,Ten Fidy Imperial Stout,Russian Imperial Stout,,9.9,58.0,Oskar Blues Brewery,Longmont,CO
beer_3576,The Corruption,American IPA,12.0,6.5,80.0,DC Brau Brewing Company,Washington,DC
beer_3577,Bender,American Brown Ale,16.0,5.1,45.0,Surly Brewing Company,Brooklyn Center,MN
beer_3578,Commotion APA,American Pale Ale (APA),12.0,5.2,49.0,Great Raft Brewing Company,Shreveport,
beer_3579,Hopnoxious Imperial IPA,American Double / Imperial IPA,12.0,7.9,,Sockeye Brewing Company,Boise,ID
beer_3580,Snake Handler Double IPA,American Double / Imperial IPA,12.0,9.3,103.0,Good People Brewing Company,Birmingham,AL
beer_3581,Ghost Ship White IPA,American IPA,12.0,5.6,55.0,Capital Brewery,Middleton,WI
beer_3582,Spiteful IPA,American IPA,12.0,6.2,,Spiteful Brewing Company,Chicago,IL
beer_3583,Heiner Brau Kölsch,Kölsch,12.0,5.0,,Covington Brewhouse,Covington,LA
beer_3584,Neomexicanus Native,American Pale Ale (APA),12.0,6.0,46.0,Crazy Mountain Brewing Company,Edwards,CO
beer_3585,The Tradition,American Blonde Ale,12.0,5.0,15.0,DC Brau Brewing Company,Washington,DC
beer_3586,Outlaw IPA,American IPA,12.0,6.2,43.0,Payette Brewing Company,,ID
beer_3587,Back East Ale,American Amber / Red Ale,12.0,5.0,,Back East Brewing Company,Bloomfield,CT
beer_3588,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0,5.7,58.0,Ska Brewing Company,Durango,CO
beer_3589,Christmas Ale,Herbed / Spiced,12.0,9.0,,West Sixth Brewing,Lexington,KY
beer_3590,834 Happy As Ale,American Pale Ale (APA),12.0,4.6,35.0,Blue Blood Brewing Company,Lincoln,NE
beer_3591,Healani,Hefeweizen,12.0,4.5,,James Page Brewing Company,Stevens Point,WI
beer_3592,Murphy's Law,American Amber / Red Ale,12.0,5.8,35.0,Smartmouth Brewing Company,Norfolk,VA
beer_3593,KelSo Pilsner,Czech Pilsener,12.0,5.5,23.0,KelSo Beer Company,Brooklyn,NY
beer_3594,SNO White Ale,Witbier,16.0,4.8,,MillKing It Productions,Royal Oak,MI
beer_3595,Hunny Do Wheat,American Pale Wheat Ale,12.0,4.8,18.0,Third Street Brewhouse,Cold Spring,MN
beer_3596,Righteous Ale,Rye Beer,16.0,6.3,57.0,Sixpoint Craft Ales,Brooklyn,NY
beer_3597,Barrel Aged Farmer,American Brown Ale,16.0,7.0,,,Davenport,IA
beer_3598,Woolybugger Wheat,American Pale Wheat Ale,,4.6,12.0,,Boise,ID
beer_3599,Blacktop Blonde,American Blonde Ale,24.0,5.0,19.0,TailGate Beer,San Diego,CA
beer_3600,Bear Butte Nut Brown Ale,American Brown Ale,12.0,5.5,,Crow Peak Brewing Company,Spearfis}h,SD
beer_3601,Terrace Hill Double IPA,American Double / Imperial IPA,16.0,9.5,99.0,Central Coast Brewing Company,San Luis Obispo,CA
beer_3602,GreyBeard™ IPA,American IPA,12.0,6.9,51.0,Pisgah Brewing Company,Black Mountain,NC
beer_3603,Sudice American Stout,American Stout,16.0,,58.0,Fate Brewing Company,,CO
beer_3604,Madra Allta,American IPA,12.0,6.4,39.0,Lavery Brewing Company,Erie,PA
beer_3605,California Route,,12.0,7.7,,New Belgium Brewing Company,,CO
beer_3606,Professor Black,American Stout,12.0,,,Blue Owl Brewing,Austin,TX
beer_3607,Local 5 Pale Ale,American Pale Ale (APA),16.0,5.6,,Pikes Peak Brewing Company,Monument,CO
beer_3608,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0,4.9,28.0,Weston Brewing Company,Weston,MO
beer_3609,Rahr's Blonde,Munich Helles Lager,12.0,4.6,,Rahr & Sons Brewing Company,Fort Worth,TX
beer_3610,Copper Hyook,American Amber / Red Ale,12.0,5.8,27.0,Redhook Brewery,Woodinville,WA
beer_3611,Half Court IPA,American IPA,16.0,5.1,,Cutters Brewing Company,Avon,
beer_3612,Fremont Summer Ale,American Ale (APA),12.0,6.5,6.0,Fremont Brewing Company,Seattle,WA
beer_3613,Wrath of Pele,American Ale,16.0,2.8,,Burn 'Em Brewing,Michigan City,
beer_3614,Rye Knot,American Brown Ale,12.0,6.2,,COAST Brewing Company,Charleston,SC
beer_3615,483 Pale Ale,American Pale Ale (APA),16.0,5.3,48.0,Great River Brewery,Davenport,IA
beer_3616,Terlingua Gold,American Blonde Ale,12.0,6.0,,Big Bend Brewing Company,Alpine,TX
beer_3617,Fenway American Pale Ale,American Pale Ale (APA),12.0,5.8,45.0,Beer Works Brewery,Lowell,MA
beer_3618,Jam Session,Baltic Porter,16.0,,31.0,NoDa Brewing Company,Charlotte,NC
beer_3619,Morning Wood Wheat,American Pale Wheat Ale,12.0,5.9,14.0,Pug Ryan's Brewery,Dillon,CO
beer_3620,CoCoNut Porter,Porter,12.0,5.7,35.0,Maui Brewing Company,,HI
beer_3621,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12.0,5.4,,Grand Canyon Brewing Company,Stratfo[rd,AZ
beer_3622,Black Rabbit,American Black Ale,16.0,5.0,,Brewery Vivant,Grand Rapids,MI
beer_3623,Festeroo Winter Ale,American Strong Ale,12.0,,13.0,Hop Valley Brewing Company,Springfield,OR
beer_3624,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,,,Elm Brewing,Sheffield,MA
beer_3625,Boat Beer,American IPA,12.0,4.2,35.0,Carton Brewing Company,Atlantic Highlands,NJ
beer_3626,Overrated! West Coast Style IPA,American IPA,16.0,7.3,69.0,Surly Brewing Company,Brooklyn Center,MN
beer_3627,Midnight Oil,,12.0,,38.0,Swamp Head Brewery,Gainesville,FL
beer_3628,Hard Cider,Cider,,6.8,,Hopworks Urban Brewery,Portland,FL
beer_3629,Honeyspot Road White IPA,American White IPA,12.0,6.0,,Tommyknocker Brewery,Stratford,CT
beer_3630,Fist City,American Pale Ale (APA),12.0,5.5,40.0,Revolution Brewing Company,Chicago,IL
beer_3631,Poleeko Gold Pale Ale,American Pale Ale (APA),12.0,5.5,28.0,Anderson Valley Brewing Company,Boonville,CA
beer_3632,1811 Lager,American Amber / Red Lager,16.0,5.1,,Fort George Brewery,,OR
beer_3633,Point Oktoberfest,Märzen / Oktoberfest,16.0,5.7,15.0,Stevens Point Brewery,Stevens Point,WI
beer_3634,Plum Island Belgian White,Witbier,12.0,5.4,,Newburyport Brewing Company,Newburyport,MA
beer_3635,Copper Hook,American Amber / Red Ale,12.0,5.8,27.0,Redhook Brewery,Woodinville,WA
beer_3636,Weissenheimer,Hefeweizen,12.0,5.2,,Destihl Brewery,Bloomington,IL
beer_3637,Dottie Seattle Lger,American Amber / Red Lager,16.0,4.9,76.0,Emerald City Beer Company,Satte,WA
beer_3638,Orignal Blend,Cider,12.0,5.1,,Downeast Cider House,Leominster,MA
beer_3639,The Optimist,American IPA,12.0,,,,,OR
beer_3640,The Great Return,American IPA,19.2,7.5,,Lost Nation Brewing,,VA
beer_3641,Festeroo Winter Ale,American Strong Ale,12.0,7.8,60.0,Hop Valley Brewing Company,Springfield,OR
beer_3642,Bitter Bitch Imperial IPA,,,5.4,63.0,Astoria Brewing Company,Astoria,
beer_3643,SnowcatPCoffee Stout,American Stout,12.0,5.9,,Crazy Mountain Brewing Company,,CO
beer_3644,Endless Sun Ale,American Pale Wheat Ale,16.0,4.5,,Old Forge Brewing Company,Danville,PA
beer_3645,Orignal Blend,,12.0,5.1,,Downeast Cider House,Leominster,MA
beer_3646,Narragansett Bohemian Pilsner,German Pilsener,16.0,8.6,35.0,Narragansett Brewing Company,Providence,RI
beer_3647,Summerfest,Czech Pilsener,12.0,5.0,28.0,Sierra Nevada Brewing Company,Chico,CA
beer_3648,St. Benedict's Winter Ale,,,9.1,,Foolproof Brewing Company,Stevens Point,WI
beer_3649,Louie’s Demise Immort-Ale,,16.0,5.1,24.0,Milwaukee Brewing CompFany,Milwaukee,WI
beer_3650,Hemlock Double IPA,American Double / Imperial IPA,12.0,9.5,104.0,Big Choice Brewing,Broomfield,CO
beer_3651,Mother Ale,American Blonde Ale,12.0,5.6,,Denali Brewing Company,Talkeetna,AK
beer_3652,668 Neighbor of the Beast,Belgian Pale Ale,8.4,9.0,,New England Brewing Company,Woodbridge,CT
beer_3653,Narragansett Bohemian Pilsner,German Pilsener,16.0,8.6,22.0,Narragansett Brewing Company,,RI
beer_3654,Murphy's L^aw,,12.0,4.5,35.0,Smartmouth B%ewing Company,Norfolk,VA
beer_3655,Strawberry White,Witbier,12.0,4.7,,Wachusett Brewing Company,Westminster,MA
beer_3656,Garce Selé,Saison / Farmhouse Ale,12.0,6.9,,Meckley's Cidery,,IN
beer_3657,Tiny Bomb,American Pilsner,12.0,4.5,23.0,Wiseacre Brewing Company,Memphis,TN
beer_3658,Jalapeno Pale Ale,American Pale Ale (APA),16.0,5.5,45.0,Birdsong Brewing Company,Charlotte,NC
beer_3659,Bomber Mountain Amber Ale,American Amber / Red Ale,12.0,4.6,20.0,Black Tooth Brewing Company,Sheridan,WY
beer_3660,Gillespie Brown Ale,American Brown Ale,12.0,,68.0,Manzanita Brewing TCompany,Santee>,CA
beer_3661,Bear Ass Brown,American Brown Ale,12.0,4.2,,Silverton Brewery,Silverton,CO
beer_3662,Grind Line,American Pale Ale (APA),16.0,5.0,,Terrapin Brewing Company,Birmingham,MI
beer_3663,Gordon Imperial Red,Belgian Strong Pale Ale,,,55.0,Oskar Blues Brewery,Longmont,CO
beer_3664,Get Together,American IPA,16.0,4.5,50.0,NorthGate Brewing,Minneapolis,MN
beer_3665,Red Water Irish Style Red,American Amber / Red Ale,12.0,6.5,,Crow Peak Brewing Company,Spearfish,ID
beer_3666,Haywire Hefeweizen,Hefeweizen,16.0,5.2,18.0,Pyramid Breweries,Seattle,WA
beer_3667,Broad Brook Ale,American Amber / Red Ale,16.0,6.1,,Broad Brook Brewing LLC,East Windsor,CT
beer_3668,Ermal's,Cream Ale,16.0,2.7,,Warped Wing Brewing Company,Dayton,
beer_3669,Gutch English Style Mild Ale,English Pale Mild Ale,12.0,,16.0,Defiance Brewing Company,Hays,KS
beer_3670,Star Runner,Belgian Pale Ale,16.0,6.0,,Brewery Vivant,Grand Rapids,MI
beer_3671,Rise-Up Red,American Amber / Red Ale,16.0,5.8,60.0,Hopworks Urban Brewery,Portland,OR
beer_3672,Banner American Ale,American Amber / Red Ale,12.0,3.5,,Grand Canyon Brewing Company,Williamsburg,MA
beer_3673,Macon Progress Ale,American Pale Ale (APA),12.0,,,Macon Beer Company,Macon,GA
beer_3674,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0,5.5,,Sockeye Brewing Company,Boise,ID
beer_3675,O’Malley’s IPA,American IPA,12.0,7.5,89.0,Weston Brewing Company,Weston,MO
beer_3676,Oktoberfest,Märzen / Oktoberfest,16.0,5.5,40.0,Chatham Brewing,Chatham,NY
beer_3677,Slimy Pebble Pils,English Dark Mild Ale,12.0,,,North Country Brewing Company,Slippery,PA
beer_3678,Black IPA,,12.0,7.1,95.0,Santa Fe Brewing Company,Santa Fe,NM
beer_3679,All American Blonde Ale,American Blonde Ale,12.0,5.0,,Cente]nial Beer Company,Edwards,CO
beer_3680,Here Gose Nothin',,12.0,,12.0,Brewery,Bloomington,
beer_3681,14° ESB,Extra Special / Strong Bitter (ESB),12.0,5.6,32.0,Bent PaddleBrewing Company,,MN
beer_3682,Maswtermind,,19.2,8.1,,Fiddlehead Brewing Company,Shelburne,VT
beer_3683,Harpoon IPA,American IPA,12.0,5.9,98.0,Pyramid Breweries,Boston,MA
beer_3684,Alloy,American IPA,16.0,5.8,,Tin Man Brewing Company,Evansvi8lle,IN
beer_3685,Riverwalk Blonde Ale,American Blonde Ale,12.0,6.0,25.0,Manzanita Brewing Company,Santee,CA
beer_3686,CoCoNut Porter,American Porter,12.0,5.7,30.0,Maui Brewing Company,Lahaina,HI
beer_3687,Copperhead Amber,Belgian Dark Ale,,,18.0,450 North Brewing Company,Columbus,IN
beer_3688,BrewFarm Select Golden Lager,American Pale Lager,12.0,5.5,,Dave's Brewfarm,Wilson,WI
beer_3689,Colorojo Imperial Red Ale,American Strong Ale,12.0,8.2,,Wynkoop Brewing Company,Denver,CO
beer_3690,Wachusett Summer,American Pale Wheat Ale,12.0,4.7,,Wachusett Brewing Company,,
beer_3691,Strawberry Blonde,Fruit / Vegetable Beer,12.0,,,Destihl Brewery,Bloomington,IL
beer_3692,Pernicious Double IPA,American Double / Imperial IPA,8.4,9.6,,,Lincoln,NE
beer_3693,Blood Orange Gose,Gose,12.0,4.2,,Anderson Valley Brewing Company,Boonville,CA
beer_3694,Epitome,American Black Ale,16.0,9.9,100.0,Carton Brewing Company,Atlantic Highlands,NJ
beer_3695,Old Town Ale,Kölsch,16.0,4.5,22.0,Pateros Creek Brewing Company,Fort Collins,CO
beer_3696,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,,,New Belgium Brewing Company,Fort Collins,CO
beer_3697,Hop Stalker Fresh Hop IPA,American IPA,16.0,7.0,80.0,Fat Head's Brewery,Middleburg Heights,OH
beer_3698,#004 Session I.P.A.,,12.0,4.8,38.0,Wisconsin Brewing6 Company,Verona,WI
beer_3699,Clean Shave IPA,American IPA,12.0,6.7,70.0,Glabrous Brewing Company,,ME
beer_3700,Here Gose Nothin',Gose,12.0,5.0,12.0,Destihl Brewery,Bloomington,IL
beer_3701,Colorado Kölsch,Kölsch,12.0,4.9,17.0,Steamworks Brewing Company,Durango,CO
beer_3702,Capital Trail Pale Ale,American Pale Ale (APA),12.0,5.6,55.0,,Richmond,VA
